,0,1,2,3,4,5,6,7,8,9
14,0.023936200342440945,0.04814148627586321,0.045245235387654424,0.055450025881418875,0.08805924666306907,0.07308920328194302,0.08618302052731966,0.086673813163634,0.20684694973379242,0.2715468490300267
15,0.023831454969361926,0.01823704217912677,0.017319751226916782,0.01872479529890387,0.7962918691736657,0.020508723163209355,0.0225441462372362,0.026665565694548254,0.025245126458721456,0.03063152559830978
16,0.0699039786424176,0.03205695993997091,0.0293902371529269,0.03118736156570558,0.5414802765064117,0.032856660147369286,0.034026891739038174,0.03688349098600527,0.04152154907941296,0.04267508466267153
17,0.11203067523159942,0.0456874946373811,0.04182737331981198,0.044232298608923894,0.5012851404703951,0.04494447048319275,0.04630462532231581,0.049821861063939404,0.05652077735958213,0.05734528350285848
18,0.10641762977176361,0.044187353437962915,0.040482727113913215,0.04282930658442989,0.5185308342003169,0.04358819306483795,0.044957496435377935,0.04844558295492892,0.05479445661854839,0.05576641981792043
19,0.11609463156561226,0.046841518414276334,0.042859667172891226,0.04523255567477236,0.4340926872808774,0.04714455791161897,0.04843579006212094,0.05190679129770539,0.059092724070077055,0.05955818467187039
20,0.028855253052268343,0.03605488448197795,0.02909278024186225,0.03187359276892951,0.05492587209050773,0.028441148133635855,0.02691858189584725,0.026037761488650512,0.0478877024210085,0.0367333880423926
21,0.009409635222011001,0.004767171629025055,0.004405385829689559,0.004688459297376158,0.9487480962087432,0.004841193487385852,0.005067255190230031,0.0055727061907739316,0.006071514513874427,0.006428582430890886
23,0.03393026325521287,0.02336349934552272,0.021988538732940655,0.02366581395283858,0.7434999563690335,0.025549472602092345,0.02762836391827297,0.03186317400374123,0.03174806597401769,0.036762851846327584
24,0.10068155169009586,0.04246084781412118,0.0389737394149452,0.04120922382055224,0.538285495189038,0.04200637487866955,0.043366670706383496,0.04677890457330843,0.05255413193429637,0.053683059978589784
26,0.044171187270899,0.025803519070977454,0.023985427199989244,0.025681736412054967,0.7217464192045965,0.026944528353993996,0.028571190826149208,0.03201918861843241,0.033915793563432155,0.03716100947947513
28,6.675041072160654e-309,7.13154940429004e-309,6.624557482615463e-309,7.46382627319646e-309,1.0,8.35830765148592e-309,9.28608615152459e-309,1.104575070890917e-308,1.246978050299678e-308,1.5843241048102527e-308
29,0.003930825804079292,0.035165405687180684,0.5581098572610603,0.047128645927049545,0.005886167130316473,0.013619447284622355,0.009193069496029141,0.006909405132004014,0.012167675726457067,0.009666056423108523
30,0.039289277424778786,0.027690033333891122,0.025924023241878025,0.02803876183343479,0.6942169079514142,0.03040208230110714,0.032891704823404394,0.03800455521717487,0.03869546008989292,0.04484719378302368
31,0.044233297688774986,0.02125684752700593,0.019595126862427304,0.020814418591864475,0.7706245140924138,0.021487151286553974,0.022388254194115952,0.024464048402116155,0.026944275269111417,0.028192066085616144
32,0.0804776530135686,0.03728674471336085,0.03445243668455141,0.03643962199717758,0.5980026936701435,0.03748846733191627,0.0389390818855659,0.042327083267213024,0.046347094345826415,0.04823912309067658
33,0.10610103832111763,0.04417752167869553,0.040543515801501735,0.04284222403449269,0.5191516819279742,0.04362148315533201,0.04499548792510396,0.04847558533354546,0.05451709138507625,0.055574370437160577
34,5.600521366140274e-309,1.609390123658865e-308,1.4570871807977386e-308,1.9429790210780184e-308,1.356242215292067e-308,2.018853303785431e-308,1.7775826190782584e-308,1.4201136577198387e-308,1.0,3.5254966447649086e-308
35,0.015873653931045145,0.01150553083183039,0.010828053837426414,0.01171270865220446,0.8728108686380627,0.012663651584291396,0.013784951230059538,0.016072549590779073,0.01593793934209187,0.01881009236220891
36,0.0937371831656019,0.04034582216530245,0.036990742654132006,0.03919079668633882,0.5616978534246814,0.040009279092407916,0.04136059032446137,0.044714326399964824,0.05038118385916282,0.05157222222794664
37,0.05548429190433279,0.027058982393373406,0.025039970761070247,0.026544204178361952,0.7086438663199365,0.02745936973221464,0.028639913686112326,0.03131691464571114,0.034033229468846446,0.03577925691004067
40,0.08122782662850979,0.03583922257489692,0.03290154990412035,0.03487447603617195,0.6114368193754403,0.03568868190245175,0.036955757962577926,0.04004162655595822,0.04487390624995269,0.046160132809920096
41,0.0925209387005327,0.03728760962348624,0.034155809645911285,0.03601011269699691,0.29582353909151415,0.0375288509326725,0.03854686629904209,0.04128441555130632,0.0468423010026291,0.047230047343173674
42,0.0652984485202166,0.028564702554940105,0.026048066657997554,0.027710637759600504,0.69010106710288,0.02825487296852949,0.02920234574406054,0.03158835910143136,0.03628752965422584,0.03694396993611798
43,0.026596410722671198,0.014256403788900255,0.013229467720472827,0.01408789839981325,0.8464198300575411,0.014730493615383755,0.01548947999817781,0.017139963335212696,0.018356903756228653,0.019693148605598537
44,0.09473701688357843,0.04122134847136718,0.03793186859009139,0.040098829930959416,0.5532910205573666,0.04099704778135224,0.04240565831160087,0.04584835939956593,0.051020515106494406,0.05244833496762361
45,0.10819780029172406,0.04497959633132124,0.04111790497045481,0.04349350559881261,0.4971485870872949,0.045431052116504084,0.04676038653771259,0.05025442025194896,0.05732585606627746,0.05796077397601977
46,0.10112132953862145,0.04306183845818277,0.039584562919813424,0.04182722450535648,0.5324766342706775,0.04267713386122326,0.04408094836070662,0.047569468271070066,0.05316631735526106,0.05443454245908739
47,0.08927177172189664,0.0410966982710754,0.03793099921228084,0.04004415364294768,0.4996597844013631,0.042232785768128216,0.04372507848228656,0.04730963025653399,0.052110601467972105,0.05380491339125601
48,0.049777527853222064,0.026069099370161088,0.024247183030457288,0.025653515904727375,0.6643390713292953,0.02742601661039276,0.028663504684952226,0.03140071830439915,0.03353064343428836,0.0355150019758543
49,0.0981492601548474,0.04274669872979125,0.03936861681094804,0.041589254053861394,0.5370892459940649,0.04252355289869124,0.04398026705653292,0.04753493555964952,0.05275952233174372,0.05425864640986966
50,0.0537176479886999,0.027106425237424472,0.025199638983289047,0.02666963584013185,0.7091721855596127,0.027688310780021475,0.028936937590144485,0.031703244850713505,0.03390537227049498,0.03590060089946759
51,0.06233396637431531,0.03098985819030907,0.02876029967275971,0.030368160649417195,0.4641313097940601,0.03226982168095336,0.03357525351928927,0.03655067258773522,0.03943822908942729,0.04131000601611258
52,0.028763520431148326,0.02087030125817309,0.019602157177566953,0.021229935209534267,0.7692806187550758,0.022928239719629234,0.024940252230745134,0.029054975566009857,0.029080587220250507,0.034249412431866896
53,0.06476385910075451,0.029803464965970004,0.0273896545975887,0.029080553223212725,0.6776807296238091,0.02987625625371449,0.031026360674069532,0.03375531708005601,0.03762592453675294,0.038997879944072035
54,0.007234151397035519,0.012632651347998972,0.011712727321167491,0.01384492361064045,0.04218061886542703,0.01817838193923691,0.020576945574760423,0.022504544042919475,0.036628589074116355,0.040890580433475585
55,0.02882199535876834,0.02910755210597784,0.02802539879517074,0.030840656873783373,0.39698503758788606,0.03707912874717779,0.04262247858197576,0.054492363338818094,0.04597440552501274,0.0644752853276293
58,0.008093508977755383,0.014389554689007003,0.014416725439026773,0.017048050869682703,0.03057935718638852,0.026568180051090018,0.04085952648625046,0.06700657631641682,0.03831068978920444,0.6667671607267512
59,0.03773154906566395,0.018863449880179423,0.017350952091940902,0.01846279241280469,0.7199630552528404,0.019617190253198108,0.020440998531225454,0.022347666647937435,0.024800699671055318,0.025911941985256474
60,0.009430789899640859,0.006948488682250634,0.006546853565445303,0.007087543370961122,0.9229365489823226,0.007686077630639051,0.008386818760333467,0.009815353507250752,0.009668897910092896,0.011492627691063422
61,0.08338015942588396,0.03822096060515299,0.03527883455406256,0.03723082225161036,0.431595307814567,0.03924677671250094,0.040617570866933045,0.04392072687215536,0.048385317967836794,0.049915557283722156
62,0.043247908656758705,0.0207505061751932,0.01911102887871055,0.020311141539634498,0.7760214093485299,0.020958955600742023,0.021833820225449427,0.023855845848711164,0.026358812343784614,0.027550571382485955
63,0.018664087327713054,0.03841021308952856,0.03749889473138942,0.04650587521484495,0.05684756725688681,0.0649814443966311,0.07821051208775238,0.07499543500962694,0.13695256778939913,0.44693340309622764
64,8.569918078738126e-309,4.482874957404683e-309,4.14889062051702e-309,4.42032828392298e-309,1.0,4.581196952708286e-309,4.80816924017085e-309,5.30816597948793e-309,5.74462274097968e-309,6.12633584122277e-309
65,0.010755259434316005,0.018651977700233836,0.018211892868608772,0.021062950504758104,0.06755086004135444,0.02911383644657483,0.036874254700567606,0.05408783498506682,0.03971461576456887,0.10628555623220798
66,0.08722680245640854,0.038110224779598315,0.03497912879280907,0.03706154801760901,0.5865402368654539,0.03789327208735534,0.03921292154376887,0.042447561760544227,0.04762257431363723,0.048905729382815406
67,8.614564311855995e-309,4.54929096015869e-309,4.207533798759613e-309,4.48769654035929e-309,1.0,4.65437659227564e-309,4.888273714137246e-309,5.402948363758676e-309,5.85927029071018e-309,6.255864633403267e-309
69,0.05484377770317114,0.02672963420050212,0.024513281540265653,0.02614388520083816,0.7116235506819238,0.02696132762559223,0.028088945270428642,0.030717170310303438,0.034465155123425274,0.03591327234354952
70,0.035860531445852085,0.02150592345615585,0.01999461768596617,0.02145443051949959,0.7687927573542084,0.022358770853664722,0.02377522836931457,0.02676074656280911,0.028283992213418575,0.031213001539111048
71,0.1054310620634705,0.04402793043902843,0.0403465371690821,0.04269073778232357,0.520532574355991,0.043469508808844676,0.04485118730879575,0.04835439771960024,0.05463529082359504,0.055660773529268556
73,0.03965177308420387,0.021902083171469085,0.020436887240055945,0.02165069992042839,0.7574272851904559,0.023293984987526033,0.024456039500319687,0.026957829360324707,0.028391454897604914,0.03043228472579245
74,0.11167251778394785,0.04617987590043451,0.042381144401426936,0.04476609796000034,0.49711224237253515,0.0455527958443156,0.04696554798511537,0.05056273618165781,0.05688243480991936,0.05792460676064709
75,0.09756050807080623,0.043741444620438705,0.040301822669263236,0.042541501276455784,0.4957506663389243,0.04475546464086747,0.04626112946760239,0.0499508377930004,0.055393204575558394,0.05690826299867003
76,0.04774574681372396,0.0251778674679805,0.02346074560328085,0.024788166402450035,0.41381612157198144,0.026508002128267927,0.027699392688052386,0.030321429138209267,0.03220674795161576,0.034131725196959485
77,0.11680193382075575,0.04720400396821295,0.043259520941055424,0.04568767042668271,0.48458391485130276,0.04639496759190297,0.04776880690655907,0.05133903556609217,0.058072246055285125,0.05888789987215102
78,0.016946045515294928,0.044480741473532134,0.04517287750154809,0.05980357907375123,0.04170554383319019,0.09627065051762798,0.09420308738893482,0.06504306894138573,0.17558309022882623,0.3607913155259087
79,0.047685454997505754,0.03525276510420057,0.03352522175129172,0.03590722364950961,0.4262664095902713,0.04038375077784351,0.04385245283669636,0.05076298533874758,0.04850064347897818,0.05679768884247276
80,0.08783937371319242,0.039183941703235914,0.03609227828138666,0.03818248792651914,0.5761108117566759,0.03913236050884793,0.04054709907474956,0.04394358523031754,0.04868439087157856,0.05028367093349627
81,0.00786351596204828,0.007153264072754685,0.006867939376229562,0.007484354139677201,0.9151135943488939,0.008763241966257967,0.009876017597378585,0.01218033752684305,0.01070281016549577,0.013994924844421034
82,0.10806895137211395,0.04568642216416274,0.042003305844402976,0.044357392773658355,0.5038317859494141,0.04522762804922669,0.04668905454737656,0.05034014415728195,0.05625992356824174,0.057535391574120714
83,0.07058929534692554,0.033096829084338315,0.030607167247414434,0.03229112123003321,0.37495451350534015,0.03410860306471609,0.03534376216696543,0.038272068484133545,0.041872200216325164,0.04337738061913216
84,0.06587946927401538,0.03229390200058765,0.02997593141064757,0.03169928469379374,0.6532821795546389,0.03280141694639689,0.03419933194129026,0.03734705755983762,0.04020796233558413,0.042313464283207806
86,0.0460732975628184,0.026599755887210596,0.024750296091835072,0.026460210532515422,0.7134428367260179,0.027735534413554985,0.029383590179175675,0.03287629577197161,0.034711716957488814,0.03796646587741137
87,0.11892014411046144,0.04843153412502575,0.04442663869842726,0.04690356919033152,0.47182770733392326,0.04766305016596716,0.04909331209018371,0.0527822598347883,0.059508269405761864,0.06044351504512975
88,0.02517254879469957,0.015474166737576988,0.014479983748420014,0.015501546282960523,0.8334861335377483,0.016246291041166965,0.0173394945568374,0.01960359357224519,0.020170327593396157,0.022525914134949015
89,0.0097208637589607,0.00816053176158737,0.00776548355167826,0.008441379342981614,0.9056670193668106,0.009650111368567603,0.010715461951987438,0.012893790863647185,0.011982980892471053,0.01500237714130813
90,0.02162636766694156,0.016499062425963502,0.015583281856129639,0.016901423185455913,0.8156155298800609,0.01845004578053909,0.020239707304127833,0.02388676911981107,0.0231914005544998,0.028006412226470677
91,0.04095908382225294,0.023449505847315994,0.02181500674202486,0.023301373207045256,0.7467649414420157,0.02456266728200338,0.02598853314076374,0.02901989192654715,0.030685592355297383,0.03345340423473368
92,0.09025331340094835,0.04022295665997925,0.037060215776781466,0.039194247343449465,0.5649490217904917,0.04016575194771516,0.04161282662335864,0.04508747464880393,0.049908833119218045,0.05154535868925423
93,0.01735913327681618,0.01067304248995765,0.009978468119566484,0.010689315267231677,0.885105834346632,0.01120001497127753,0.011952845465461168,0.013515077750082986,0.01395197570728995,0.015574292605684504
94,0.10704147039436346,0.04442623806632892,0.04071312404261403,0.043062778249250165,0.5159663177393926,0.04382650620602407,0.045201862325782986,0.04870392080558991,0.05503598771862923,0.05602179445202465
95,0.08671891952324552,0.0399569847591601,0.036944339142134255,0.03903529753848995,0.5694895328148917,0.04013052199696103,0.041654666761092925,0.04522447313386176,0.04944077747010178,0.051404486860061056
97,0.02624786730218013,0.01602052473815029,0.014908195136915993,0.016008928136644823,0.8275306836322516,0.016724597055289097,0.017817374853375284,0.020110152188400475,0.021159530965521856,0.023472145991270454
98,0.09485678829825035,0.04208832601413538,0.03880040828729293,0.04100258855012599,0.5449122515991395,0.04199928189978733,0.04349206178520822,0.04708462469095973,0.05204640614105634,0.053717262734044244
99,0.043437946212062935,0.030496861204718763,0.028834240919100994,0.03097853688677601,0.6641830213157742,0.03372543394148313,0.03656194743473589,0.042289111736257455,0.04131327327456649,0.04817962707452406
100,0.1054082981083871,0.04393464083134554,0.04028549965025035,0.04260190298017848,0.5216042052736615,0.04337674394019645,0.044749358696585056,0.04822906643229125,0.05438899474922303,0.05542128933788136
101,0.04212312781583124,0.021426145306683107,0.019915503476013837,0.021094483618308225,0.7699806550583624,0.021923232940967822,0.022932367285538352,0.02516053597718293,0.026903028097800635,0.028540920423311376
102,0.05361075284549856,0.02711325091603055,0.025210145576346283,0.026681288735718896,0.709125319701414,0.0277073297483863,0.028961750672557764,0.031737396778599825,0.03391988547788791,0.03593287954755982
103,0.104064314297443,0.04478271429277721,0.04121890448046994,0.043533909726253504,0.5145393798611433,0.04446113689275901,0.04594793113548493,0.04960961439297545,0.05520073957424031,0.05664135534645343
104,0.022462764773953002,0.014676946165542356,0.013779756350723335,0.01479434373973741,0.8410237066850029,0.01564940892537989,0.01682339031288819,0.019227314482337957,0.019429906729828205,0.02213246183460667
105,0.04053746339356769,0.024016168602335655,0.022363441958212934,0.023951056850113405,0.7420713375522895,0.024944672523197958,0.02650575252971264,0.029790748504901366,0.03130828025069251,0.03451107783497643
106,0.0012718071728870539,0.9547722177366125,0.009894701195845073,0.008377812917614658,0.001842288931210934,0.003244498762254185,0.002377541647834547,0.0018762604673935835,0.0038293277293021464,0.0027093916683636017
107,0.02460580016042032,0.047920196011297135,0.04521520772144931,0.05507391295399515,0.09402674523801316,0.07333267958685216,0.0883381405818396,0.09170809517858274,0.19026416424449663,0.2746870886102161
108,0.009107337302799844,0.004827518941834936,0.004463200359861754,0.004762708246154141,0.9480825375662572,0.0049406886022448126,0.005190151147728486,0.005739030391644251,0.006231523573783911,0.0066553038676906585
109,0.08147204814554833,0.03626953993738252,0.033363596804878805,0.03532944531979276,0.6072880177059784,0.03619728247647031,0.037505286989995404,0.04065751733220501,0.04524013837148275,0.046677126916265625
110,0.07390181914719157,0.033419840518094796,0.030753640996939974,0.03258735896716946,0.6384603015753264,0.033437933123580524,0.03468483828229959,0.037659945027985905,0.04182101030040574,0.04327331206100599
111,0.042677475466547966,0.023586470390526713,0.02178349589627433,0.023321738869047908,0.7459919501249463,0.02431194428573946,0.025611772996549834,0.028448432945685748,0.030980244591457217,0.033286474433224404
112,0.028139354526992007,0.022980207142913087,0.021256761126468498,0.023387862052006502,0.7441736012946527,0.025282981831940818,0.027451747343036546,0.03186567499731274,0.034813406198607365,0.04064840348606971
114,0.004467600407390922,0.01022342758716486,0.011095603257574253,0.01369533508502487,0.010688101327757004,0.03129726244849628,0.08995017416119812,0.033339756152972105,0.020927960795893263,0.05459196166542184
115,0.05326424309206752,0.029306656725130185,0.026887010900588582,0.028874704944939496,0.6856089864260944,0.029872428708951175,0.03136955201931126,0.03470876604104628,0.038865062146867434,0.041242588995003646
116,0.1006897669781489,0.04246508331190612,0.0389778592729973,0.041213426061359894,0.5382415299850338,0.04201075077519379,0.04337122013202649,0.04678380577254114,0.052558591648402875,0.053687966062389667
117,0.01974190429754756,0.019119119313764848,0.018392438159629397,0.020150270051995947,0.5301438673566491,0.02399552733682754,0.027349494629725902,0.034424958543394744,0.029512192358022528,0.04009678675895565
118,8.29285091107067e-309,5.161110686358125e-309,4.76183694319852e-309,5.141896167775557e-309,1.0,5.36794913449194e-309,5.703491932889163e-309,6.41842661544323e-309,7.013212538192025e-309,7.69095617032997e-309
120,4.301219903215833e-309,7.769508805583164e-309,8.177130004082816e-309,9.50949317389249e-309,1.1721080161701163e-308,1.6252770673535556e-308,2.980694391121598e-308,1.0,1.5147808011242665e-308,5.191815262093559e-308
121,0.01029794604179035,0.004831092795121646,0.004378003090613981,0.004685947022410633,0.9483037442403561,0.004733980693362323,0.004895195528131072,0.005302691344455375,0.006247022206036593,0.006324377037721919
122,0.07422066141385358,0.03342921008958793,0.030703431254742026,0.032572034083013214,0.6380334564573688,0.0333953743416546,0.034629264275280465,0.037595538145356204,0.04203023553889424,0.043390794400249004
123,0.025601048343434452,0.01703069686433351,0.015996064836315015,0.017190592830634947,0.8142751988671619,0.01838654363181547,0.019799897856814616,0.022690522261386334,0.022863061465499056,0.02616637304260469
124,0.03251672532749775,0.01949463634772454,0.018165900808178096,0.019464243844014812,0.7904598245022932,0.02030585454735025,0.02160411625046861,0.024326757017487995,0.02547828994587152,0.028183651409113133
125,0.015747085911486377,0.032523371189487685,0.033052255949828,0.040694498121715494,0.04537142130341521,0.06597172866806965,0.09678548719875672,0.09413104976349618,0.09027335732906508,0.48544974456467965
126,0.06270562134851781,0.028849566779924396,0.026539492834985117,0.028157814193602176,0.6880807605419446,0.02893604325793055,0.03005176081532135,0.03269149920249492,0.036314956354595286,0.03767248467068377
127,0.06831179346550455,0.0325881338019859,0.03017414133981461,0.0319194682279481,0.649360153531348,0.032937580779214694,0.03428125680019341,0.03735977070009301,0.04058436585836764,0.04248333549553003
128,0.04536577912204891,0.022451731246468574,0.020800866660844734,0.02206043702131495,0.7592020697821447,0.02268924029074919,0.023702997169007957,0.025975565717687294,0.028091099346614554,0.029660213643119167
129,0.02294937390143959,0.020292658343483986,0.01878695694465677,0.02080245237781387,0.7704524508524134,0.022732809176792587,0.024844824268006143,0.029080795423663642,0.03194255117591545,0.03811512753581453
130,0.0764864976409066,0.03430216487216003,0.03153554176240289,0.033423253843189234,0.6286202915831585,0.0342636195871741,0.03552074017880268,0.03854164061124391,0.04295362660936853,0.04435262331159351
131,0.019883564847254755,0.02806457013583473,0.026991381707244744,0.031055405703498767,0.15294987245798053,0.040005351008443,0.04839791846506951,0.06527529354795207,0.057481747468243256,0.1148924934335013
132,0.04258459302564656,0.024143622963052558,0.022390725574392083,0.023957537090425116,0.7400250431445266,0.02502806792368957,0.026455702457233086,0.029517195102054958,0.031591218000474625,0.034306294718504875
134,0.09206041659322793,0.04090967291634335,0.037686606727173784,0.03985504601642158,0.5574195771791403,0.040831273931023614,0.042294059813939064,0.0458138412695597,0.050747828285561944,0.052381677267608784
135,0.021716530253501343,0.01394752134464185,0.012830239466522519,0.013895740831493758,0.8495053666819289,0.014601771338356412,0.01551283677362867,0.017456564150836365,0.019357431350006574,0.021175997809083667
136,0.06153289050215794,0.029691137579519553,0.027457393466241063,0.029101658543523288,0.6801599004616584,0.03006973952644074,0.03133690126572096,0.034228634299780215,0.03729774790500221,0.03912399644995573
137,0.03842539385173478,0.01924075539140829,0.017842241294122305,0.018924130811578156,0.793740441489612,0.019489567963102927,0.020378960307884716,0.022359263480810503,0.024093743183911623,0.02550550222583463
138,0.06425162147699352,0.03211208772260407,0.029805179385517883,0.03148121030476257,0.5249900143425523,0.03347403242686473,0.034845430965852964,0.03796104800440093,0.04092948896964184,0.04292130899539486
139,0.08291461639460654,0.03680501087892462,0.03385550772745216,0.035844589260619446,0.6014322546286651,0.03671521876707391,0.038034062445573814,0.04121811530893559,0.04587341714277933,0.04730720744536937
140,0.06910790929666202,0.03326593135159191,0.030837106555018347,0.03260678893083819,0.6424629498740198,0.033675581096959555,0.03506557924984485,0.03823059614359678,0.04136903053343894,0.04337852696802971
141,0.09932860847972161,0.042099301505028885,0.03864085662613327,0.04086989525821381,0.542364428133352,0.04167842922770229,0.043042701149484185,0.04645310405925238,0.05218106758976787,0.05334160797134382
142,0.08712429029906306,0.03854255737332419,0.03547498209050406,0.03753321799476947,0.5826992226775293,0.038434854604434396,0.03980336705934845,0.043110411347922116,0.04789593790362218,0.049381158649482775
143,0.08420684515021425,0.039216832110387644,0.0362917194210157,0.03834297843836017,0.5778704408753154,0.03945989221320733,0.04098575657054649,0.04453356434409952,0.04853209016135209,0.05055988071550125
144,0.023924584571814,0.015591413226245927,0.01465337748731204,0.015710738775224782,0.8304788393186207,0.01677784756095186,0.01802283789564674,0.020567058235928026,0.020717576203477014,0.023555726724778885
145,0.04276826776612792,0.029684540542739987,0.028028648762758603,0.030109690867170257,0.6736144835512085,0.0327096835940804,0.035404227180928144,0.04085732490657508,0.040175774430510534,0.04664735839790067
146,0.07342776143672411,0.03414950846382983,0.03152986453975489,0.03339218027997368,0.63280095495725,0.034111777498410246,0.035465220069770334,0.038612957835808606,0.04235591500443203,0.04415385991404624
147,0.03827682096143838,0.03135783587098985,0.029377671393500424,0.032196165669868985,0.6451427076999552,0.035313452895516476,0.03883596478846603,0.04603970310700016,0.04660113869808816,0.05685853891517626
148,0.02073090827042027,0.010889489893588641,0.010044172069561924,0.010727286790010213,0.8828909919990259,0.011106457822638666,0.01165277366813501,0.01286636656170833,0.014099522510247584,0.014992030414663361
149,0.1004286377817637,0.04484813318189405,0.04139900491814965,0.04371376548474779,0.5157708176710616,0.044798614149437505,0.04639782298677335,0.05022640673357251,0.05528393488211641,0.057132862210483526
150,0.0753114912587394,0.033873170905757206,0.031156298071288085,0.03301493941216513,0.6333907728187859,0.03385710826000512,0.035106389571004606,0.03809975869136475,0.04238619221541634,0.04380387879547356
151,0.03923433982663347,0.02686288542158465,0.025316468079060305,0.027198761596937966,0.705089598254512,0.02947071799564732,0.03183808903034872,0.03664638573325226,0.03635443994824992,0.04198831411377337
152,0.05985321806697569,0.029172181970749216,0.02704010955438688,0.028621154960903186,0.6863497445889013,0.02960365362909679,0.03086330254318065,0.03371275339649235,0.036455763970696387,0.03832811731861738
154,0.02583556233093673,0.01946281436728761,0.018494973243619418,0.019953800287966793,0.7835958649489071,0.021800331304451713,0.023908473658887517,0.028161422057119922,0.026663862888846365,0.03212289491197692
155,0.06188193070563114,0.028529805400400062,0.026239917746443815,0.027847511894664178,0.6915429786601762,0.028620898491151927,0.029728429290663213,0.032347579182825895,0.03595586567631965,0.037305082951723946
156,0.04844063857706658,0.02311926591816213,0.021312254625425905,0.022628447650954085,0.7504945849927694,0.023344717297699956,0.024311296139295297,0.026544790106509602,0.029241995233879502,0.03056200945823772
157,0.028302109822508685,0.015270867389631475,0.014174810825599663,0.01509866280920788,0.8354686517666953,0.01579990225173139,0.016623912111808182,0.018411142055504197,0.019691825442406097,0.021158115524907206
158,0.03347345656211076,0.018731756176504348,0.017363200696369225,0.018560313073754327,0.7977966873041286,0.019489424528592304,0.020567235925029976,0.022891084953837598,0.024564609005513924,0.02656223177415899
159,0.0792140102228898,0.03691426276259868,0.03412106845755581,0.036091421609054215,0.6021713549320544,0.03715236262249961,0.038605594053276036,0.041986626631590855,0.045907844275826816,0.04783545443265368
160,0.0936347114761315,0.04014505670958359,0.0368525726604322,0.03899984401411762,0.563970495570404,0.039811902574192856,0.041146659854882826,0.04445623940219053,0.04988904390886876,0.05109347382919604
161,6.899106652921404e-309,6.081982880261496e-309,5.668927457577907e-309,6.266471494498e-309,1.0,6.85193847091332e-309,7.54873339798685e-309,8.95737664992667e-309,9.414195618776144e-309,1.1569606883316383e-308
162,4.857971979731316e-309,8.752917908441446e-309,8.84822881397719e-309,1.0482049459494904e-308,1.6954750958932127e-308,1.6680085072115214e-308,2.654036928320596e-308,4.631776307312672e-308,2.245242416985097e-308,1.0
163,0.040832177249219975,0.029368919002763276,0.02749403041172081,0.02978860280116693,0.6746320814838844,0.03238114637434637,0.03510526024709353,0.04069693675330481,0.04141369412064806,0.04828715155585179
164,7.784136748989445e-309,4.212990908704312e-309,3.92419392111278e-309,4.171233109046e-309,1.0,4.336321857304475e-309,4.565213301608557e-309,5.056439896048846e-309,5.342892774826006e-309,5.75897160074861e-309
165,0.002239209791010048,0.0016598243663657722,0.001566317660506705,0.0016950495036865464,0.9815693191666883,0.0018414610054462025,0.002012019177167808,0.0023591712033391257,0.0023061315164947926,0.002751496609294634
